pauta,link,data,editoria,freq_edi
TOP NATAL 2022,https://trello.com/c/CH5WRwyr,2022-12-12T16:36:14.587Z,Felipe Salustino,96
IMÓVEIS PARA ALIVIAR O ICMS,https://trello.com/c/tqlUOb18,2022-12-14T23:25:13.095Z,Dia,1955
IMÓVEIS PARA ALIVIAR O ICMS,https://trello.com/c/tqlUOb18,2022-12-14T23:25:13.095Z,Natal,1515
IMÓVEIS PARA ALIVIAR O ICMS,https://trello.com/c/tqlUOb18,2022-12-14T23:25:13.095Z,Ícaro Carvalho,99
COMSEFAZ ICMS,https://trello.com/c/HQW3axh1,2022-12-10T12:08:10.877Z,Dia,1955
COMSEFAZ ICMS,https://trello.com/c/HQW3axh1,2022-12-10T12:08:10.877Z,Economia,704
COMSEFAZ ICMS,https://trello.com/c/HQW3axh1,2022-12-10T12:08:10.877Z,Bruno Vital,119
AEROPORTO ABANDONADO,https://trello.com/c/2tseLQ1v,2022-12-14T16:11:27.604Z,Dia,1955
AEROPORTO ABANDONADO,https://trello.com/c/2tseLQ1v,2022-12-14T16:11:27.604Z,Natal,1515
AEROPORTO ABANDONADO,https://trello.com/c/2tseLQ1v,2022-12-14T16:11:27.604Z,Líria Paz,103
À ESPERA DO PAPAI NOEL,https://trello.com/c/ZVbRcOw6,2022-12-07T16:35:50.963Z,Dia,1955
À ESPERA DO PAPAI NOEL,https://trello.com/c/ZVbRcOw6,2022-12-07T16:35:50.963Z,Natal,1515
À ESPERA DO PAPAI NOEL,https://trello.com/c/ZVbRcOw6,2022-12-07T16:35:50.963Z,Líria Paz,103
AUMENTO DO ICMS,https://trello.com/c/cRpvA83D,2022-12-08T02:32:30.055Z,Dia,1955
AUMENTO DO ICMS,https://trello.com/c/cRpvA83D,2022-12-08T02:32:30.055Z,Natal,1515
AUMENTO DO ICMS,https://trello.com/c/cRpvA83D,2022-12-08T02:32:30.055Z,Felipe Salustino,96
TOP NATAL 2022,https://trello.com/c/om6FKRpW,2022-12-07T16:22:24.170Z,Natal,1515
TOP NATAL 2022,https://trello.com/c/om6FKRpW,2022-12-07T16:22:24.170Z,Dia,1955
TOP NATAL 2022,https://trello.com/c/om6FKRpW,2022-12-07T16:22:24.170Z,Bruno Vital,119
UNIVERSIDADES NO VERMELHO - CONTINUAÇÃO,https://trello.com/c/m73asND9,2022-12-07T16:20:41.162Z,Dia,1955
UNIVERSIDADES NO VERMELHO - CONTINUAÇÃO,https://trello.com/c/m73asND9,2022-12-07T16:20:41.162Z,Natal,1515
UNIVERSIDADES NO VERMELHO - CONTINUAÇÃO,https://trello.com/c/m73asND9,2022-12-07T16:20:41.162Z,Líria Paz,103
INVESTIMENTOS PDN,https://trello.com/c/GfkICDhC,2022-12-12T20:40:36.615Z,Domingo,487
INVESTIMENTOS PDN,https://trello.com/c/GfkICDhC,2022-12-12T20:40:36.615Z,Economia,704
INVESTIMENTOS PDN,https://trello.com/c/GfkICDhC,2022-12-12T20:40:36.615Z,Matteus Fernandes,44
ENTREVISTA CAROLINE ABREU,https://trello.com/c/Hwl0nJ4y,2022-12-06T15:55:59.283Z,Natal,1515
ENTREVISTA CAROLINE ABREU,https://trello.com/c/Hwl0nJ4y,2022-12-06T15:55:59.283Z,Domingo,487
ENTREVISTA CAROLINE ABREU,https://trello.com/c/Hwl0nJ4y,2022-12-06T15:55:59.283Z,Ícaro Carvalho,99
COPA 2022 - BRASIL x COREIA DO SUL,https://trello.com/c/7WrQXam5,2023-02-23T14:18:56.588Z,Matteus Fernandes,44
COPA 2022 - BRASIL x COREIA DO SUL,https://trello.com/c/7WrQXam5,2023-02-23T14:18:56.588Z,Natal,1515
COPA 2022 - BRASIL x COREIA DO SUL,https://trello.com/c/7WrQXam5,2023-02-23T14:18:56.588Z,Dia,1955
PRÓ-SERTÃO,https://trello.com/c/rz10E43D,2023-01-10T19:39:15.744Z,Felipe Salustino,96
PRÓ-SERTÃO,https://trello.com/c/rz10E43D,2023-01-10T19:39:15.744Z,Dia,1955
PRÓ-SERTÃO,https://trello.com/c/rz10E43D,2023-01-10T19:39:15.744Z,Economia,704
TOP NATAL,https://trello.com/c/ZyT6RPbJ,2022-12-07T11:49:48.380Z,Dia,1955
TOP NATAL,https://trello.com/c/ZyT6RPbJ,2022-12-07T11:49:48.380Z,Natal,1515
TOP NATAL,https://trello.com/c/ZyT6RPbJ,2022-12-07T11:49:48.380Z,Bruno Vital,119
ESTUDO DO IBGE,https://trello.com/c/Ip640G4w,2022-12-10T12:08:09.053Z,Natal,1515
ESTUDO DO IBGE,https://trello.com/c/Ip640G4w,2022-12-10T12:08:09.053Z,Dia,1955
ESTUDO DO IBGE,https://trello.com/c/Ip640G4w,2022-12-10T12:08:09.053Z,Bruno Vital,119
A AGONIA DAS LIVRARIAS,https://trello.com/c/Mojo2ZRO,2022-12-27T16:57:37.829Z,Natal,1515
A AGONIA DAS LIVRARIAS,https://trello.com/c/Mojo2ZRO,2022-12-27T16:57:37.829Z,Domingo,487
A AGONIA DAS LIVRARIAS,https://trello.com/c/Mojo2ZRO,2022-12-27T16:57:37.829Z,Bruno Vital,119
JOGOS DE TABULEIRO,https://trello.com/c/oalIbFFR,2022-12-08T02:32:45.748Z,Domingo,487
JOGOS DE TABULEIRO,https://trello.com/c/oalIbFFR,2022-12-08T02:32:45.748Z,Natal,1515
JOGOS DE TABULEIRO,https://trello.com/c/oalIbFFR,2022-12-08T02:32:45.748Z,Ícaro Carvalho,99
COPA 22 - BRASIL x CAMARÕES,https://trello.com/c/Jw2rXiig,2022-12-01T19:08:49.356Z,Dia,1955
COPA 22 - BRASIL x CAMARÕES,https://trello.com/c/Jw2rXiig,2022-12-01T19:08:49.356Z,Natal,1515
COPA 22 - BRASIL x CAMARÕES,https://trello.com/c/Jw2rXiig,2022-12-01T19:08:49.356Z,Matteus Fernandes,44
SUBSÍDIOS TRANSPORTE,https://trello.com/c/mu2plNA0,2022-12-02T11:12:36.950Z,Natal,1515
SUBSÍDIOS TRANSPORTE,https://trello.com/c/mu2plNA0,2022-12-02T11:12:36.950Z,Dia,1955
SUBSÍDIOS TRANSPORTE,https://trello.com/c/mu2plNA0,2022-12-02T11:12:36.950Z,Líria Paz,103
ORDENAÇÃO DO COMÉRCIO NA ORLA,https://trello.com/c/LsmNZyEf,2022-12-01T11:17:47.474Z,Dia,1955
ORDENAÇÃO DO COMÉRCIO NA ORLA,https://trello.com/c/LsmNZyEf,2022-12-01T11:17:47.474Z,Natal,1515
ORDENAÇÃO DO COMÉRCIO NA ORLA,https://trello.com/c/LsmNZyEf,2022-12-01T11:17:47.474Z,Líria Paz,103
INTERNET NAS ESCOLAS,https://trello.com/c/ywIKFOx2,2022-11-30T14:39:17.176Z,Natal,1515
INTERNET NAS ESCOLAS,https://trello.com/c/ywIKFOx2,2022-11-30T14:39:17.176Z,Dia,1955
INTERNET NAS ESCOLAS,https://trello.com/c/ywIKFOx2,2022-11-30T14:39:17.176Z,Bruno Vital,119
COPA - BRASIL X SUIÇA,https://trello.com/c/jHWCJY4i,2022-11-29T17:25:49.213Z,Cláudio Oliveira,30
COPA - BRASIL X SUIÇA,https://trello.com/c/jHWCJY4i,2022-11-29T17:25:49.213Z,Dia,1955
COPA - BRASIL X SUIÇA,https://trello.com/c/jHWCJY4i,2022-11-29T17:25:49.213Z,Natal,1515
AEROPORTO,https://trello.com/c/ZopEFsTm,2022-12-06T06:22:08.061Z,Dia,1955
AEROPORTO,https://trello.com/c/ZopEFsTm,2022-12-06T06:22:08.061Z,Natal,1515
AEROPORTO,https://trello.com/c/ZopEFsTm,2022-12-06T06:22:08.061Z,Ícaro Carvalho,99
ASSURN - POSSE,https://trello.com/c/zelRoSW9,2022-11-28T14:23:02.014Z,Dia,1955
ASSURN - POSSE,https://trello.com/c/zelRoSW9,2022-11-28T14:23:02.014Z,Cláudio Oliveira,30
ASSURN - POSSE,https://trello.com/c/zelRoSW9,2022-11-28T14:23:02.014Z,Economia,704
COPA DO CATAR 2022,https://trello.com/c/W6byDjIb,2022-11-29T17:12:31.748Z,Matteus Fernandes,44
COPA DO CATAR 2022,https://trello.com/c/W6byDjIb,2022-11-29T17:12:31.748Z,Dia,1955
COPA DO CATAR 2022,https://trello.com/c/W6byDjIb,2022-11-29T17:12:31.748Z,Domingo,487
COPA DO CATAR 2022,https://trello.com/c/W6byDjIb,2022-11-29T17:12:31.748Z,Natal,1515
CORREIOS ALECRIM,https://trello.com/c/06SFDd6e,2022-11-28T09:19:07.261Z,Dia,1955
CORREIOS ALECRIM,https://trello.com/c/06SFDd6e,2022-11-28T09:19:07.261Z,Natal,1515
CORREIOS ALECRIM,https://trello.com/c/06SFDd6e,2022-11-28T09:19:07.261Z,Líria Paz,103
CEI - FILANTROPIA,https://trello.com/c/3h1XzKPj,2022-11-29T11:32:31.266Z,Dia,1955
CEI - FILANTROPIA,https://trello.com/c/3h1XzKPj,2022-11-29T11:32:31.266Z,Bruno Vital,119
CEI - FILANTROPIA,https://trello.com/c/3h1XzKPj,2022-11-29T11:32:31.266Z,Natal,1515
ENTREVISTA ABDON GOSSON,https://trello.com/c/hDVl12e8,2022-11-26T10:39:18.713Z,Domingo,487
ENTREVISTA ABDON GOSSON,https://trello.com/c/hDVl12e8,2022-11-26T10:39:18.713Z,Economia,704
ENTREVISTA ABDON GOSSON,https://trello.com/c/hDVl12e8,2022-11-26T10:39:18.713Z,Ícaro Carvalho,99
COPA NO HOSPITAL E NAS RUAS,https://trello.com/c/XpMDMMfq,2022-11-28T14:23:18.606Z,Dia,1955
COPA NO HOSPITAL E NAS RUAS,https://trello.com/c/XpMDMMfq,2022-11-28T14:23:18.606Z,Natal,1515
COPA NO HOSPITAL E NAS RUAS,https://trello.com/c/XpMDMMfq,2022-11-28T14:23:18.606Z,Cláudio Oliveira,30
COPA DO MUNDO - NAS RUAS,https://trello.com/c/dhl4DEqL,2022-11-25T08:53:30.099Z,Natal,1515
COPA DO MUNDO - NAS RUAS,https://trello.com/c/dhl4DEqL,2022-11-25T08:53:30.099Z,Dia,1955
COPA DO MUNDO - NAS RUAS,https://trello.com/c/dhl4DEqL,2022-11-25T08:53:30.099Z,Matteus Fernandes,44
HOTEL PARQUE DA COSTEIRA,https://trello.com/c/PtkiLP5n,2022-12-06T11:31:17.963Z,Dia,1955
HOTEL PARQUE DA COSTEIRA,https://trello.com/c/PtkiLP5n,2022-12-06T11:31:17.963Z,Ícaro Carvalho,99
HOTEL PARQUE DA COSTEIRA,https://trello.com/c/PtkiLP5n,2022-12-06T11:31:17.963Z,Natal,1515
AUMENTO DOS CASOS DE CÂNCER,https://trello.com/c/TdoDmyzH,2022-11-25T11:23:53.774Z,Natal,1515
AUMENTO DOS CASOS DE CÂNCER,https://trello.com/c/TdoDmyzH,2022-11-25T11:23:53.774Z,Dia,1955
AUMENTO DOS CASOS DE CÂNCER,https://trello.com/c/TdoDmyzH,2022-11-25T11:23:53.774Z,Líria Paz,103
O CATAR PELO OLHAR POTIGUAR,https://trello.com/c/rcE8DRtN,2022-11-24T11:19:17.560Z,Dia,1955
O CATAR PELO OLHAR POTIGUAR,https://trello.com/c/rcE8DRtN,2022-11-24T11:19:17.560Z,Natal,1515
O CATAR PELO OLHAR POTIGUAR,https://trello.com/c/rcE8DRtN,2022-11-24T11:19:17.560Z,Bruno Vital,119
NATAL FEST GOURMET,https://trello.com/c/wMt6LSGU,2022-12-09T13:34:58.413Z,Natal,1515
NATAL FEST GOURMET,https://trello.com/c/wMt6LSGU,2022-12-09T13:34:58.413Z,Dia,1955
NATAL FEST GOURMET,https://trello.com/c/wMt6LSGU,2022-12-09T13:34:58.413Z,Matteus Fernandes,44
PROJETO DAS PPPs,https://trello.com/c/gVwLppDg,2022-11-28T14:24:10.967Z,Domingo,487
PROJETO DAS PPPs,https://trello.com/c/gVwLppDg,2022-11-28T14:24:10.967Z,Cláudio Oliveira,30
PROJETO DAS PPPs,https://trello.com/c/gVwLppDg,2022-11-28T14:24:10.967Z,Economia,704
CONTRATO DA RAMPA,https://trello.com/c/hVrhOSg6,2022-12-06T11:31:19.520Z,Dia,1955
CONTRATO DA RAMPA,https://trello.com/c/hVrhOSg6,2022-12-06T11:31:19.520Z,Natal,1515
CONTRATO DA RAMPA,https://trello.com/c/hVrhOSg6,2022-12-06T11:31:19.520Z,Bruno Vital,119
ESTACIONAMENTO ROTATIVO,https://trello.com/c/Zf6nKTOo,2023-01-16T10:19:35.614Z,Dia,1955
ESTACIONAMENTO ROTATIVO,https://trello.com/c/Zf6nKTOo,2023-01-16T10:19:35.614Z,Natal,1515
ESTACIONAMENTO ROTATIVO,https://trello.com/c/Zf6nKTOo,2023-01-16T10:19:35.614Z,Bruno Vital,119
FEIRA LIVRE - SUÍTE,https://trello.com/c/IR6GaIle,2022-11-25T11:25:04.335Z,Dia,1955
FEIRA LIVRE - SUÍTE,https://trello.com/c/IR6GaIle,2022-11-25T11:25:04.335Z,Bruno Vital,119
FEIRA LIVRE - SUÍTE,https://trello.com/c/IR6GaIle,2022-11-25T11:25:04.335Z,Natal,1515
FEIRA LIVRE,https://trello.com/c/X8XZ9nts,2022-11-19T14:16:01.159Z,Dia,1955
FEIRA LIVRE,https://trello.com/c/X8XZ9nts,2022-11-19T14:16:01.159Z,Natal,1515
FEIRA LIVRE,https://trello.com/c/X8XZ9nts,2022-11-19T14:16:01.159Z,Bruno Vital,119
DICAS DO ENEM - ÚLTIMA CHAMADA,https://trello.com/c/GL7JsHAz,2022-11-19T10:52:24.291Z,Bruno Vital,119
DICAS DO ENEM - ÚLTIMA CHAMADA,https://trello.com/c/GL7JsHAz,2022-11-19T10:52:24.291Z,Dia,1955
DICAS DO ENEM - ÚLTIMA CHAMADA,https://trello.com/c/GL7JsHAz,2022-11-19T10:52:24.291Z,Natal,1515
ELEIÇÕES NO SEBRAE,https://trello.com/c/Vv1jPOVb,2022-11-19T10:52:26.414Z,Dia,1955
ELEIÇÕES NO SEBRAE,https://trello.com/c/Vv1jPOVb,2022-11-19T10:52:26.414Z,Natal,1515
ELEIÇÕES NO SEBRAE,https://trello.com/c/Vv1jPOVb,2022-11-19T10:52:26.414Z,Bruno Vital,119
ENGORDA DE PONTA NEGRA,https://trello.com/c/o7hnkiNl,2022-11-18T11:21:43.453Z,Natal,1515
ENGORDA DE PONTA NEGRA,https://trello.com/c/o7hnkiNl,2022-11-18T11:21:43.453Z,Dia,1955
ENGORDA DE PONTA NEGRA,https://trello.com/c/o7hnkiNl,2022-11-18T11:21:43.453Z,Ícaro Carvalho,99
DICAS DO ENEM,https://trello.com/c/iPabVVa3,2022-11-19T10:52:28.714Z,Natal,1515
DICAS DO ENEM,https://trello.com/c/iPabVVa3,2022-11-19T10:52:28.714Z,Bruno Vital,119
DICAS DO ENEM,https://trello.com/c/iPabVVa3,2022-11-19T10:52:28.714Z,Dia,1955
ÔNIBUS ESCOLARES PARADOS,https://trello.com/c/KpFSJA46,2022-11-18T11:10:22.824Z,Dia,1955
ÔNIBUS ESCOLARES PARADOS,https://trello.com/c/KpFSJA46,2022-11-18T11:10:22.824Z,Natal,1515
ÔNIBUS ESCOLARES PARADOS,https://trello.com/c/KpFSJA46,2022-11-18T11:10:22.824Z,Bruno Vital,119
"COVID, O RETORNO",https://trello.com/c/StfqS1B3,2022-11-18T11:21:25.051Z,Natal,1515
"COVID, O RETORNO",https://trello.com/c/StfqS1B3,2022-11-18T11:21:25.051Z,Dia,1955
"COVID, O RETORNO",https://trello.com/c/StfqS1B3,2022-11-18T11:21:25.051Z,Líria Paz,103
MERCADO PET DE LUXO,https://trello.com/c/Am5x1kEH,2022-11-23T11:20:51.336Z,Domingo,487
MERCADO PET DE LUXO,https://trello.com/c/Am5x1kEH,2022-11-23T11:20:51.336Z,Natal,1515
MERCADO PET DE LUXO,https://trello.com/c/Am5x1kEH,2022-11-23T11:20:51.336Z,Líria Paz,103
REFORMA DA ARQUIDIOCESE,https://trello.com/c/Fy06EVFb,2022-11-17T11:46:05.598Z,Dia,1955
REFORMA DA ARQUIDIOCESE,https://trello.com/c/Fy06EVFb,2022-11-17T11:46:05.598Z,Natal,1515
REFORMA DA ARQUIDIOCESE,https://trello.com/c/Fy06EVFb,2022-11-17T11:46:05.598Z,Líria Paz,103
SANEAMENTO E MEIO AMBIENTE,https://trello.com/c/FiClaI1Y,2022-11-24T11:19:24.673Z,Natal,1515
SANEAMENTO E MEIO AMBIENTE,https://trello.com/c/FiClaI1Y,2022-11-24T11:19:24.673Z,Dia,1955
SANEAMENTO E MEIO AMBIENTE,https://trello.com/c/FiClaI1Y,2022-11-24T11:19:24.673Z,Bruno Vital,119
FERIADO NA COPA,https://trello.com/c/2dSlrlTA,2022-11-16T17:51:01.951Z,Matteus Fernandes,44
FERIADO NA COPA,https://trello.com/c/2dSlrlTA,2022-11-16T17:51:01.951Z,Natal,1515
FERIADO NA COPA,https://trello.com/c/2dSlrlTA,2022-11-16T17:51:01.951Z,Dia,1955
DECORAÇÃO DA COPA,https://trello.com/c/SJLd9BN3,2022-11-22T11:38:14.589Z,Natal,1515
DECORAÇÃO DA COPA,https://trello.com/c/SJLd9BN3,2022-11-22T11:38:14.589Z,Líria Paz,103
DECORAÇÃO DA COPA,https://trello.com/c/SJLd9BN3,2022-11-22T11:38:14.589Z,Domingo,487
ENEM - REPERCUSSÃO,https://trello.com/c/onAidDrq,2022-11-14T11:26:13.768Z,Bruno Vital,119
ENEM - REPERCUSSÃO,https://trello.com/c/onAidDrq,2022-11-14T11:26:13.768Z,Dia,1955
ENEM - REPERCUSSÃO,https://trello.com/c/onAidDrq,2022-11-14T11:26:13.768Z,Natal,1515
RETRATOS DAS RODOVIAS,https://trello.com/c/mPNkRWUN,2022-11-19T10:52:39.894Z,Dia,1955
RETRATOS DAS RODOVIAS,https://trello.com/c/mPNkRWUN,2022-11-19T10:52:39.894Z,Bruno Vital,119
RETRATOS DAS RODOVIAS,https://trello.com/c/mPNkRWUN,2022-11-19T10:52:39.894Z,Natal,1515
DECORAÇÃO NATALINA,https://trello.com/c/yN8vMQty,2022-11-14T16:00:24.813Z,Natal,1515
DECORAÇÃO NATALINA,https://trello.com/c/yN8vMQty,2022-11-14T16:00:24.813Z,Dia,1955
DECORAÇÃO NATALINA,https://trello.com/c/yN8vMQty,2022-11-14T16:00:24.813Z,Líria Paz,103
OBITUÁRIO,https://trello.com/c/HFZqO2ib,2022-11-14T12:24:05.638Z,Natal,1515
OBITUÁRIO,https://trello.com/c/HFZqO2ib,2022-11-14T12:24:05.638Z,Dia,1955
OBITUÁRIO,https://trello.com/c/HFZqO2ib,2022-11-14T12:24:05.638Z,Matteus Fernandes,44
POTIGUARES NA COPA,https://trello.com/c/ZEmRa8O1,2022-11-14T11:25:57.774Z,Pauta sem editoria,0
NOVAS DICAS DO ENEM,https://trello.com/c/0i6VSwes,2022-11-14T11:26:06.766Z,Dia,1955
NOVAS DICAS DO ENEM,https://trello.com/c/0i6VSwes,2022-11-14T11:26:06.766Z,Natal,1515
NOVAS DICAS DO ENEM,https://trello.com/c/0i6VSwes,2022-11-14T11:26:06.766Z,Bruno Vital,119
NOVA PROCURADORA DO TJRN,https://trello.com/c/Sj8y8ASR,2022-11-29T14:33:54.741Z,Domingo,487
NOVA PROCURADORA DO TJRN,https://trello.com/c/Sj8y8ASR,2022-11-29T14:33:54.741Z,Natal,1515
NOVA PROCURADORA DO TJRN,https://trello.com/c/Sj8y8ASR,2022-11-29T14:33:54.741Z,Ícaro Carvalho,99
CESTAS DE NATAL SÃO CRISTÓVÃO,https://trello.com/c/jvmzd9Mr,2022-11-11T12:40:32.169Z,Natal,1515
CESTAS DE NATAL SÃO CRISTÓVÃO,https://trello.com/c/jvmzd9Mr,2022-11-11T12:40:32.169Z,Domingo,487
CESTAS DE NATAL SÃO CRISTÓVÃO,https://trello.com/c/jvmzd9Mr,2022-11-11T12:40:32.169Z,Dia,1955
CESTAS DE NATAL SÃO CRISTÓVÃO,https://trello.com/c/jvmzd9Mr,2022-11-11T12:40:32.169Z,Líria Paz,103
DICAS DO ENEM,https://trello.com/c/X7WoiAFg,2022-11-17T15:40:33.970Z,Natal,1515
DICAS DO ENEM,https://trello.com/c/X7WoiAFg,2022-11-17T15:40:33.970Z,Dia,1955
DICAS DO ENEM,https://trello.com/c/X7WoiAFg,2022-11-17T15:40:33.970Z,Bruno Vital,119
VENDAS DA COPA,https://trello.com/c/Y1b8FUEE,2022-11-09T16:47:44.121Z,Dia,1955
VENDAS DA COPA,https://trello.com/c/Y1b8FUEE,2022-11-09T16:47:44.121Z,Natal,1515
VENDAS DA COPA,https://trello.com/c/Y1b8FUEE,2022-11-09T16:47:44.121Z,Bruno Vital,119
MAPEAMENTO DO TURISMO EM NATAL,https://trello.com/c/ayv8RXZx,2022-11-14T11:22:33.544Z,Natal,1515
MAPEAMENTO DO TURISMO EM NATAL,https://trello.com/c/ayv8RXZx,2022-11-14T11:22:33.544Z,Líria Paz,103
MAPEAMENTO DO TURISMO EM NATAL,https://trello.com/c/ayv8RXZx,2022-11-14T11:22:33.544Z,Domingo,487
FORUM DE ENERGIAS,https://trello.com/c/ICk5CuFr,2022-11-22T16:59:06.301Z,Dia,1955
FORUM DE ENERGIAS,https://trello.com/c/ICk5CuFr,2022-11-22T16:59:06.301Z,Economia,704
DÍVIDAS DO ESTADO,https://trello.com/c/jJzrBNfb,2022-11-22T17:39:11.116Z,Domingo,487
DÍVIDAS DO ESTADO,https://trello.com/c/jJzrBNfb,2022-11-22T17:39:11.116Z,Economia,704
DÍVIDAS DO ESTADO,https://trello.com/c/jJzrBNfb,2022-11-22T17:39:11.116Z,Cláudio Oliveira,30
ENEM,https://trello.com/c/xOonWZAZ,2022-11-09T14:27:46.940Z,Natal,1515
ENEM,https://trello.com/c/xOonWZAZ,2022-11-09T14:27:46.940Z,Dia,1955
ENEM,https://trello.com/c/xOonWZAZ,2022-11-09T14:27:46.940Z,Bruno Vital,119
SEM PEDIATRAS E SEM MATERNIDADE,https://trello.com/c/p6QHORyl,2022-11-09T00:39:33.820Z,Dia,1955
SEM PEDIATRAS E SEM MATERNIDADE,https://trello.com/c/p6QHORyl,2022-11-09T00:39:33.820Z,Natal,1515
SEM PEDIATRAS E SEM MATERNIDADE,https://trello.com/c/p6QHORyl,2022-11-09T00:39:33.820Z,Ícaro Carvalho,99
SEM PEDIATRAS E SEM MATERNIDADE,https://trello.com/c/p6QHORyl,2022-11-09T00:39:33.820Z,Cláudio Oliveira,30
MUSEU DA RAMPA,https://trello.com/c/A5ksVTNw,2022-11-08T12:49:26.983Z,Dia,1955
MUSEU DA RAMPA,https://trello.com/c/A5ksVTNw,2022-11-08T12:49:26.983Z,Natal,1515
MUSEU DA RAMPA,https://trello.com/c/A5ksVTNw,2022-11-08T12:49:26.983Z,Bruno Vital,119
CIRURGIAS VASCULARES,https://trello.com/c/VBoKJt5B,2022-11-08T11:49:46.289Z,Natal,1515
CIRURGIAS VASCULARES,https://trello.com/c/VBoKJt5B,2022-11-08T11:49:46.289Z,Dia,1955
CIRURGIAS VASCULARES,https://trello.com/c/VBoKJt5B,2022-11-08T11:49:46.289Z,Líria Paz,103
CIRURGIAS VASCULARES,https://trello.com/c/QtkdCJUH,2022-11-07T12:02:37.289Z,Bruno Vital,119
CIRURGIAS VASCULARES,https://trello.com/c/QtkdCJUH,2022-11-07T12:02:37.289Z,Natal,1515
CIRURGIAS VASCULARES,https://trello.com/c/QtkdCJUH,2022-11-07T12:02:37.289Z,Dia,1955
REINTEGRAÇÃO DE POSSE,https://trello.com/c/fhdNk55l,2022-11-07T18:27:04.429Z,Dia,1955
REINTEGRAÇÃO DE POSSE,https://trello.com/c/fhdNk55l,2022-11-07T18:27:04.429Z,Natal,1515
REINTEGRAÇÃO DE POSSE,https://trello.com/c/fhdNk55l,2022-11-07T18:27:04.429Z,Cláudio Oliveira,30
"CASA DA RIBEIRA, DE VOLTA AO CASO",https://trello.com/c/zpuEWqY4,2022-11-07T12:02:58.278Z,Natal,1515
"CASA DA RIBEIRA, DE VOLTA AO CASO",https://trello.com/c/zpuEWqY4,2022-11-07T12:02:58.278Z,Dia,1955
"CASA DA RIBEIRA, DE VOLTA AO CASO",https://trello.com/c/zpuEWqY4,2022-11-07T12:02:58.278Z,Bruno Vital,119
"RUIM COM ELE, PIOR SEM ELE",https://trello.com/c/strCiV7f,2022-11-07T12:02:54.109Z,Natal,1515
"RUIM COM ELE, PIOR SEM ELE",https://trello.com/c/strCiV7f,2022-11-07T12:02:54.109Z,Bruno Vital,119
"RUIM COM ELE, PIOR SEM ELE",https://trello.com/c/strCiV7f,2022-11-07T12:02:54.109Z,Dia,1955
LOJAS FECHADAS,https://trello.com/c/KYtn3Vxb,2022-11-06T18:28:02.326Z,Líria Paz,103
LOJAS FECHADAS,https://trello.com/c/KYtn3Vxb,2022-11-06T18:28:02.326Z,Natal,1515
LOJAS FECHADAS,https://trello.com/c/KYtn3Vxb,2022-11-06T18:28:02.326Z,Domingo,487
FALTA DE ÁGUA,https://trello.com/c/SWERyC56,2022-10-31T11:13:08.023Z,Natal,1515
FALTA DE ÁGUA,https://trello.com/c/SWERyC56,2022-10-31T11:13:08.023Z,Dia,1955
FALTA DE ÁGUA,https://trello.com/c/SWERyC56,2022-10-31T11:13:08.023Z,Bruno Vital,119
OBRAS DA RUA MIRASSOL,https://trello.com/c/TvqiDEQ9,2022-10-31T11:13:50.893Z,Dia,1955
OBRAS DA RUA MIRASSOL,https://trello.com/c/TvqiDEQ9,2022-10-31T11:13:50.893Z,Natal,1515
OBRAS DA RUA MIRASSOL,https://trello.com/c/TvqiDEQ9,2022-10-31T11:13:50.893Z,Líria Paz,103
VENDAS NATALINAS,https://trello.com/c/FU04ufnp,2022-10-31T11:12:56.360Z,Natal,1515
VENDAS NATALINAS,https://trello.com/c/FU04ufnp,2022-10-31T11:12:56.360Z,Dia,1955
VENDAS NATALINAS,https://trello.com/c/FU04ufnp,2022-10-31T11:12:56.360Z,Bruno Vital,119
DIA DA ELEIÇÃO,https://trello.com/c/fMMp1lBl,2022-11-01T11:48:00.169Z,Dia,1955
DIA DA ELEIÇÃO,https://trello.com/c/fMMp1lBl,2022-11-01T11:48:00.169Z,Natal,1515
DIA DA ELEIÇÃO,https://trello.com/c/fMMp1lBl,2022-11-01T11:48:00.169Z,Bruno Vital,119
PARQUE DAS DUNAS,https://trello.com/c/bavFEem6,2022-10-31T11:14:44.292Z,Natal,1515
PARQUE DAS DUNAS,https://trello.com/c/bavFEem6,2022-10-31T11:14:44.292Z,Domingo,487
PARQUE DAS DUNAS,https://trello.com/c/bavFEem6,2022-10-31T11:14:44.292Z,Líria Paz,103
DIA DE FINADOS - GRUPO VILA,https://trello.com/c/V00rQASR,2022-11-01T16:26:30.954Z,Natal,1515
DIA DE FINADOS - GRUPO VILA,https://trello.com/c/V00rQASR,2022-11-01T16:26:30.954Z,Dia,1955
DIA DE FINADOS - GRUPO VILA,https://trello.com/c/V00rQASR,2022-11-01T16:26:30.954Z,Bruno Vital,119
COMPRE DE QUEM ESTÁ PERTO,https://trello.com/c/YC3w1Q3q,2023-01-23T19:00:02.800Z,Natal,61
COMPRE DE QUEM ESTÁ PERTO,https://trello.com/c/YC3w1Q3q,2023-01-23T19:00:02.800Z,Ícaro Carvalho,99
COMPRE DE QUEM ESTÁ PERTO,https://trello.com/c/YC3w1Q3q,2023-01-23T19:00:02.800Z,Dia,1955
PASSAGENS GRATUITAS,https://trello.com/c/43s2GvuV,2022-10-27T01:02:38.819Z,Natal,61
PASSAGENS GRATUITAS,https://trello.com/c/43s2GvuV,2022-10-27T01:02:38.819Z,Líria Paz,103
PASSAGENS GRATUITAS,https://trello.com/c/43s2GvuV,2022-10-27T01:02:38.819Z,Dia,1955
